"bates_number","processed"
"HOUSE_OVERSIGHT_033336",false
"HOUSE_OVERSIGHT_033337",false
"HOUSE_OVERSIGHT_033339",false
"HOUSE_OVERSIGHT_033340",false
"HOUSE_OVERSIGHT_033341",false
"HOUSE_OVERSIGHT_033342",false
"HOUSE_OVERSIGHT_033343",false
"HOUSE_OVERSIGHT_033344",false
"HOUSE_OVERSIGHT_033345",false
"HOUSE_OVERSIGHT_033352",false
"HOUSE_OVERSIGHT_033353",false
"HOUSE_OVERSIGHT_033354",false
"HOUSE_OVERSIGHT_033355",false
"HOUSE_OVERSIGHT_033356",false
"HOUSE_OVERSIGHT_033357",false
"HOUSE_OVERSIGHT_033358",false
"HOUSE_OVERSIGHT_033359",false
"HOUSE_OVERSIGHT_033360",false
"HOUSE_OVERSIGHT_033361",false
"HOUSE_OVERSIGHT_033362",false
"HOUSE_OVERSIGHT_033368",false
"HOUSE_OVERSIGHT_033369",false
"HOUSE_OVERSIGHT_033370",false
"HOUSE_OVERSIGHT_033371",false
"HOUSE_OVERSIGHT_033372",false
"HOUSE_OVERSIGHT_033374",false
"HOUSE_OVERSIGHT_033375",false
"HOUSE_OVERSIGHT_033377",false
"HOUSE_OVERSIGHT_033383",false
"HOUSE_OVERSIGHT_033384",false
"HOUSE_OVERSIGHT_033386",false
"HOUSE_OVERSIGHT_033388",false
"HOUSE_OVERSIGHT_033389",false
"HOUSE_OVERSIGHT_033390",false
"HOUSE_OVERSIGHT_033391",false
"HOUSE_OVERSIGHT_033393",false
"HOUSE_OVERSIGHT_033395",false
"HOUSE_OVERSIGHT_033398",false
"HOUSE_OVERSIGHT_033399",false
"HOUSE_OVERSIGHT_033400",false
"HOUSE_OVERSIGHT_033401",false
"HOUSE_OVERSIGHT_033402",false
"HOUSE_OVERSIGHT_033403",false
"HOUSE_OVERSIGHT_033405",false
"HOUSE_OVERSIGHT_033410",false
"HOUSE_OVERSIGHT_033411",false
"HOUSE_OVERSIGHT_033412",false
"HOUSE_OVERSIGHT_033414",false
"HOUSE_OVERSIGHT_033416",false
"HOUSE_OVERSIGHT_033418",false
"HOUSE_OVERSIGHT_033419",false
"HOUSE_OVERSIGHT_033420",false
"HOUSE_OVERSIGHT_033422",false
"HOUSE_OVERSIGHT_033423",false
"HOUSE_OVERSIGHT_033424",false
"HOUSE_OVERSIGHT_033425",false
"HOUSE_OVERSIGHT_033426",false
"HOUSE_OVERSIGHT_033429",false
"HOUSE_OVERSIGHT_033430",false
"HOUSE_OVERSIGHT_033431",false
"HOUSE_OVERSIGHT_033435",false
"HOUSE_OVERSIGHT_033437",false
"HOUSE_OVERSIGHT_033440",false
"HOUSE_OVERSIGHT_033444",false
"HOUSE_OVERSIGHT_033448",false
"HOUSE_OVERSIGHT_033453",false
"HOUSE_OVERSIGHT_033454",false
"HOUSE_OVERSIGHT_033455",false
"HOUSE_OVERSIGHT_033456",false
"HOUSE_OVERSIGHT_033458",false
"HOUSE_OVERSIGHT_033460",false
"HOUSE_OVERSIGHT_033463",false
"HOUSE_OVERSIGHT_033466",false
"HOUSE_OVERSIGHT_033482",false
"HOUSE_OVERSIGHT_033484",false
"HOUSE_OVERSIGHT_033485",false
"HOUSE_OVERSIGHT_033486",false
"HOUSE_OVERSIGHT_033487",false
"HOUSE_OVERSIGHT_033488",false
"HOUSE_OVERSIGHT_033489",false
"HOUSE_OVERSIGHT_033490",false
"HOUSE_OVERSIGHT_033491",false
"HOUSE_OVERSIGHT_033495",false
"HOUSE_OVERSIGHT_033498",false
"HOUSE_OVERSIGHT_033503",false
"HOUSE_OVERSIGHT_033508",false
"HOUSE_OVERSIGHT_033512",false
"HOUSE_OVERSIGHT_033513",false
"HOUSE_OVERSIGHT_033515",false
"HOUSE_OVERSIGHT_033517",false
"HOUSE_OVERSIGHT_033528",false
"HOUSE_OVERSIGHT_033561",false
"HOUSE_OVERSIGHT_033563",false
"HOUSE_OVERSIGHT_033564",false
"HOUSE_OVERSIGHT_033565",false
"HOUSE_OVERSIGHT_033566",false
"HOUSE_OVERSIGHT_033567",false
"HOUSE_OVERSIGHT_033568",false
"HOUSE_OVERSIGHT_033575",false
"HOUSE_OVERSIGHT_033576",false
"HOUSE_OVERSIGHT_033577",false
"HOUSE_OVERSIGHT_033578",false
"HOUSE_OVERSIGHT_033579",false
"HOUSE_OVERSIGHT_033580",false
"HOUSE_OVERSIGHT_033581",false
"HOUSE_OVERSIGHT_033582",false
"HOUSE_OVERSIGHT_033583",false
"HOUSE_OVERSIGHT_033584",false
"HOUSE_OVERSIGHT_033585",false
"HOUSE_OVERSIGHT_033586",false
"HOUSE_OVERSIGHT_033587",false
"HOUSE_OVERSIGHT_033589",false
"HOUSE_OVERSIGHT_033591",false
"HOUSE_OVERSIGHT_033593",false
"HOUSE_OVERSIGHT_033594",false
"HOUSE_OVERSIGHT_033596",true
"HOUSE_OVERSIGHT_033599",false
